-2.348990058004759, 6.323393950084281
-7.238779804821043, -8.913292333832512
7.3905172287342396, -5.320894942830141
-2.3605341059029445, -5.94471690992304
-6.720715379631517, -6.744436497594235
9.4002076041869, -3.253728067691675
-5.540197445600963, 3.778826022119631
1.0572367558545892, -1.3515207357394523
-1.3412596825465979, 3.1607123297355333
-9.187149654535586, -2.0216269236072915
-4.881080430200544, 1.336262552081502
-4.817417914525275, -5.5829642292743165
-8.099015067563897, 8.327527102992484
1.2617237009279698, -8.163677414711552
1.100868269684085, 1.392417836632145
0.6660685832326969, -9.019723563683312
-5.630730062896601, 4.312887711581755
5.894266307235313, 8.300556236480713
-8.96304735751771, 3.7085836312918925
0.5585783815461198, 7.970196355909771
